transaction_date,price
2018-11-16,139628.82020955125
2018-11-16,143309.99153810827
2018-11-17,137132.57081432812
2018-11-17,192668.33155354043
2018-11-18,167756.8343827677
2018-11-18,137966.88968590525
2018-11-18,178823.36098797744
2018-11-19,160712.70369655563
2018-11-20,161843.79823300813
2018-11-21,149809.18563572902
2018-11-21,141710.41007163862
2018-11-21,163454.0517918701
2018-11-21,145796.98521086626
2018-11-21,193033.84240228016
2018-11-23,131312.907705916
2018-11-23,187421.865267877
2018-11-24,154472.35283482206
2018-11-24,162680.4444912002
2018-11-24,173361.88514336676
2018-11-25,144093.74391068934
2018-11-25,173983.6975047508
2018-11-26,102547.85270315454
2018-11-26,142298.9391463393
2018-11-27,138217.47366395677
2018-11-28,131628.60956334285
2018-11-29,152399.63304919907
2018-11-29,164413.72917441197
2018-11-29,170751.92978076419
2018-11-30,161516.26495478622
2018-12-01,161686.13070212904
2018-12-01,182380.32875650332
2018-12-03,177485.71389701698
2018-12-04,193721.1233587203
2018-12-04,190538.7340586303
2018-12-04,175609.52827841256
2018-12-04,157054.93987677485
2018-12-04,161940.99688335834
2018-12-04,164004.2128072393
2018-12-04,168694.67332167487
2018-12-05,180361.00855179504
2018-12-05,189303.48780256114
2018-12-05,173977.6261396924
2018-12-05,175322.49575800943
2018-12-05,177866.12610000005
2018-12-05,164681.89373735318
2018-12-06,156492.15484714086
2018-12-07,139891.24205378577
2018-12-08,161097.0128384625
2018-12-08,184462.90906535572
2018-12-08,160941.7712392086
2018-12-08,170243.8592514812
2018-12-09,184328.6257482463
2018-12-09,185413.78992845333
2018-12-09,153409.34295667917
2018-12-09,194941.1871290728
2018-12-09,197547.00178710968
2018-12-10,152403.0028556288
2018-12-10,158523.2626071769
2018-12-10,198821.8136629238
2018-12-10,172062.92957489396
2018-12-10,130604.44105096295
2018-12-12,147006.36990534625
2018-12-12,255018.91124482552
2018-12-12,151739.14699430793
2018-12-12,166731.52458727115
2018-12-12,175647.92427367155
2018-12-13,204245.09208069454
2018-12-13,169190.9216754442
2018-12-13,196450.83599145515
2018-12-14,203575.20324073537
2018-12-14,203686.19338704148
2018-12-14,180695.09186771134
2018-12-14,135734.21704322047
2018-12-14,184216.4973080773
2018-12-14,195967.99775627078
2018-12-14,173378.65789129163
2018-12-15,209891.67740150495
2018-12-15,192196.67122934913
2018-12-15,186365.46754305565
2018-12-16,196727.61422411673
2018-12-16,181667.39702521753
2018-12-16,125143.79001209291
2018-12-17,165017.22097059267
2018-12-17,198943.36054495705
2018-12-17,158848.17319803406
2018-12-18,170530.54989526118
2018-12-18,154103.27372193855
2018-12-18,210678.45190403535
2018-12-18,208629.84914836028
2018-12-19,157322.62209718538
2018-12-19,177945.96000778166
2018-12-19,161390.11904471903
2018-12-19,187298.89278062753
2018-12-20,185193.66154484655
2018-12-20,191234.1114322653
2018-12-20,181638.36895415772
2018-12-21,233708.12412776932
2018-12-21,154441.5246997852
2018-12-21,140787.9329112697
2018-12-22,167138.19598597073
2018-12-22,143640.23468879462
2018-12-22,145150.7545998801
2018-12-23,154973.70691604062
2018-12-23,156556.22189136743
2018-12-24,155907.63796099878
2018-12-24,185364.3790089082
2018-12-24,164876.21877829326
2018-12-24,171409.70850255038
2018-12-25,192884.65549001866
2018-12-27,159673.54950437145
2018-12-27,169709.08202590552
2018-12-27,182315.19972185828
2018-12-27,136168.64398759554
2018-12-27,127301.88982098832
2018-12-27,181922.34657595443
2018-12-27,184840.28561133795
2018-12-28,216284.40269704818
2018-12-29,178161.89751733618
2018-12-30,191394.79434516188
2018-12-31,171090.5471282805
2018-12-31,180944.5444317017
2018-12-31,208345.13683499064
2019-01-01,157520.1436374873
2019-01-02,208272.32515143362
2019-01-02,242711.73460154733
2019-01-02,205640.68438418684
2019-01-03,233011.45926465697
2019-01-03,187415.75700941114
2019-01-03,199359.05011672573
2019-01-03,200670.49404777176
2019-01-03,155648.17841282458
2019-01-03,176636.443442996
2019-01-04,178062.49841232027
2019-01-05,216441.32156065054
2019-01-05,217443.0621136811
2019-01-06,206480.72885413066
2019-01-06,216482.05793711412
2019-01-06,196717.01174556452
2019-01-07,224038.63339079087
2019-01-07,200175.76885264143
2019-01-07,201157.28094853513
2019-01-08,194688.14733475176
2019-01-08,213689.00955272856
2019-01-08,191576.02366774174
2019-01-08,219528.62754396137
2019-01-08,177357.01718567987
2019-01-08,178021.6749054361
2019-01-08,213748.5351025301
2019-01-09,198229.11570833976
2019-01-09,190922.17167693743
2019-01-09,217801.1546495092
2019-01-09,187854.77171827832
2019-01-09,195995.9749139926
2019-01-10,227984.5590014232
2019-01-10,230782.846916213
2019-01-11,231447.96420540655
2019-01-12,194357.4844613218
2019-01-12,224614.0580996894
2019-01-12,181020.94344462643
2019-01-12,181861.94250555878
2019-01-12,152990.8829475128
2019-01-12,233457.3640379706
2019-01-12,182720.40301847842
2019-01-13,197469.3484050588
2019-01-13,181793.51316143433
2019-01-13,213903.30496660282
2019-01-13,192487.3267856532
2019-01-13,173903.66219134102
2019-01-14,208833.2512837212
2019-01-14,256988.09925569315
2019-01-14,183251.88549369018
2019-01-15,157862.21770747838
2019-01-15,171520.83775604787
2019-01-16,305355.8750916143
2019-01-16,80354.63961897074
2019-01-16,170377.0855075657
2019-01-17,199952.62167734385
2019-01-17,189127.86207813895
2019-01-18,239840.73271918617
2019-01-18,236677.9309204875
2019-01-18,182641.55074497694
2019-01-18,211142.75236806963
2019-01-19,214985.651137589
2019-01-19,188050.42283951194
2019-01-19,170089.16927003593
2019-01-20,199754.03101383886
2019-01-20,196543.0865037178
2019-01-20,191284.71006058762
2019-01-21,104423.16868164485
2019-01-21,184985.40785988802
2019-01-21,176960.04904841713
2019-01-21,202181.65940699662
2019-01-21,207719.4018513775
2019-01-21,176467.10112199895
2019-01-22,218561.81221982162
2019-01-23,164590.37724447844
2019-01-23,188437.73082568712
2019-01-23,194839.82927604782
2019-01-23,187275.52574696142
2019-01-24,188698.79052897615
2019-01-24,237421.48964616228
2019-01-25,182982.318219222
2019-01-25,248824.4344494383
2019-01-26,208742.53559462103
2019-01-26,201841.10274623983
2019-01-26,209524.8070677533
2019-01-27,250598.55498503905
2019-01-27,180128.13992137104
2019-01-27,177591.64162127223
2019-01-28,184902.6760685616
2019-01-29,200642.86293929123
2019-01-29,165484.57750374853
2019-01-29,200446.78478637215
2019-01-30,233870.94266827343
2019-01-30,203028.14781249556
2019-01-31,194146.29082049447
2019-01-31,187636.79102632744
2019-01-31,217970.23409103128
2019-01-31,183483.34453523904
2019-02-01,261927.91841198495
2019-02-01,263667.19495428714
2019-02-01,230135.01597323574
2019-02-01,224769.6982384671
2019-02-01,245613.1961648312
2019-02-01,246895.9700445465
2019-02-02,208880.16537881168
2019-02-02,214468.89733726595
2019-02-02,198553.0513063341
2019-02-02,233181.29876668114
2019-02-02,238332.5576691378
2019-02-03,198001.48724277454
2019-02-03,215896.02190367682
2019-02-03,198054.921648373
2019-02-03,207024.00379512325
2019-02-03,236020.341204526
2019-02-04,210330.35866643442
2019-02-04,218983.48087935403
2019-02-04,192453.7654410537
2019-02-05,228739.80419449328
2019-02-05,224114.53360310703
2019-02-05,210420.81499933676
2019-02-07,221219.7140463505
2019-02-07,228605.89761006887
2019-02-07,208702.6370218131
2019-02-08,195474.74911996443
2019-02-08,261111.4886537363
2019-02-08,212334.54590579454
2019-02-08,223064.7979362622
2019-02-09,245216.79470040626
2019-02-09,295581.1037514097
2019-02-09,200110.2710022227
2019-02-09,233996.5442745302
2019-02-09,210848.95429411787
2019-02-09,214224.1939084658
2019-02-10,210595.7595798642
2019-02-10,202486.9006439883
2019-02-11,224174.17276430677
2019-02-12,195509.9462590353
2019-02-12,243936.1513302374
2019-02-13,226100.0587206675
2019-02-13,233448.6994580288
2019-02-14,215676.22776107554
2019-02-15,217655.92131576504
2019-02-15,230751.27810334656
2019-02-16,201718.9873518835
2019-02-16,217840.19131173327
2019-02-16,207807.72972243093
2019-02-16,207188.6237881797
2019-02-16,182803.23518748715
2019-02-17,251786.5317896
2019-02-17,211269.2249369246
2019-02-17,248267.521103271
2019-02-17,246375.84642788584
2019-02-17,199280.00586967013
2019-02-17,203231.7752865431
2019-02-18,276210.05918711366
2019-02-18,260018.51883854286
2019-02-18,224369.6297334379
2019-02-18,230147.462128347
2019-02-19,212383.07194105623
2019-02-19,233647.0542840068
2019-02-20,210656.36198555058
2019-02-20,184352.9247140323
2019-02-20,198568.88426977897
2019-02-20,225421.85495701173
2019-02-20,202378.65528994825
2019-02-21,223654.4507017293
2019-02-21,203506.77921134274
2019-02-21,209352.92154996013
2019-02-21,242063.30612826382
2019-02-22,229949.6109528021
2019-02-22,224806.71157373305
2019-02-22,242579.27946141304
2019-02-23,234612.17186694694
2019-02-23,253931.26582502734
2019-02-23,215802.8147536972
2019-02-23,216407.30042944982
2019-02-25,198977.8146721731
2019-02-25,216420.3856525516
2019-02-26,244295.39788604892
2019-02-26,250999.74744524268
2019-02-27,244206.10336173337
2019-02-27,189116.16266901128
2019-02-27,246662.90425321469
2019-02-28,188229.6275345586
2019-02-28,242962.34648244694
2019-02-28,217644.3094685789
2019-02-28,239050.66627867712
2019-02-28,198351.0330421087
2019-03-01,266724.62284334487
2019-03-01,214001.77526712415
2019-03-01,229932.17197215836
2019-03-02,223339.3776338412
2019-03-02,208215.57313277194
2019-03-02,245191.82154099128
2019-03-02,279423.05254596117
2019-03-02,296639.3746356221
2019-03-03,245244.38593094688
2019-03-03,265634.8956905724
2019-03-04,247943.16294779268
2019-03-04,253278.93408458616
2019-03-04,236458.29716667713
2019-03-04,247202.80869767396
2019-03-05,254050.8442813505
2019-03-05,231732.0756116953
2019-03-05,241751.38419136216
2019-03-05,242132.66780927216
2019-03-05,259829.3365358324
2019-03-06,221980.6267566683
2019-03-06,242270.42601706888
2019-03-07,281541.3795702759
2019-03-09,266582.47324094066
2019-03-09,270284.851166996
2019-03-09,243789.9069927826
2019-03-09,249721.22146294237
2019-03-10,263345.9935232804
2019-03-10,274506.3807798405
2019-03-10,204269.21193156418
2019-03-11,216992.444048225
2019-03-11,269490.1522172749
2019-03-11,237763.48307384585
2019-03-11,229866.85440406037
2019-03-12,218218.05044930984
2019-03-13,232200.93615833973
2019-03-14,215253.88452074543
2019-03-14,285123.15564387146
2019-03-15,242852.54914961045
2019-03-15,242142.25935396756
2019-03-16,255062.80369257854
2019-03-17,262548.17357455334
2019-03-17,262219.0333203147
2019-03-18,264773.70906737336
2019-03-18,230684.35917340478
2019-03-18,237343.9340900847
2019-03-18,258681.90329806742
2019-03-18,232753.48895642953
2019-03-19,243199.13754867742
2019-03-19,251276.5454777182
2019-03-20,259004.97183542943
2019-03-20,207747.6509418179
2019-03-20,257596.18318700083
2019-03-21,238626.7890321874
2019-03-21,257450.42440650953
2019-03-21,258839.9040363185
2019-03-21,275459.57141160505
2019-03-22,270370.343141646
2019-03-22,270232.70344142785
2019-03-23,408262.01485882007
2019-03-23,249128.84988554084
2019-03-24,243944.9719299587
2019-03-24,260757.6118527886
2019-03-25,257942.88921788236
2019-03-25,237119.94545445673
2019-03-25,251397.73836538728
2019-03-25,242599.34085353004
2019-03-25,226222.6120200208
2019-03-26,269110.4850167489
2019-03-26,244405.2550398237
2019-03-26,284275.43534319894
2019-03-27,316187.1371778379
2019-03-27,232165.6947323546
2019-03-28,243954.04692303934
2019-03-28,266048.8921418002
2019-03-28,251290.65764126563
2019-03-28,249510.72527283695
2019-03-29,220755.994338139
2019-03-29,220162.4422446325
2019-03-29,249751.36339502002
2019-03-29,216019.15031285476
2019-03-29,232663.71518343536
2019-03-29,253319.61677093906
2019-03-29,223654.7847436864
2019-03-30,275408.38943645806
2019-03-31,267779.9970739797
2019-03-31,211872.8702224559
2019-03-31,224653.84532558217
2019-03-31,197585.72529932292
2019-03-31,227649.44293825925
2019-03-31,258629.0397206699
2019-03-31,117511.68567186239
2019-04-01,259215.94487231935
2019-04-01,219553.31363436513
2019-04-01,265959.50509163813
2019-04-02,238897.815441433
2019-04-03,250243.3936456581
2019-04-03,248142.50997213894
2019-04-04,224569.02958215433
2019-04-05,226938.31336520435
2019-04-05,269355.8893800685
2019-04-05,257979.8431500339
2019-04-05,271000.98083106853
2019-04-06,256493.16471005036
2019-04-06,252859.81269618432
2019-04-06,215479.78762666468
2019-04-07,244592.6660647766
2019-04-07,249452.3135919251
2019-04-08,289062.1439654515
2019-04-09,263739.13264197356
2019-04-09,280721.22363419057
2019-04-10,261950.75411789457
2019-04-10,235773.9354610104
2019-04-10,252342.484322997
2019-04-11,254724.47292528467
2019-04-11,231216.88860458636
2019-04-11,242312.25246814158
2019-04-12,245884.66012645655
2019-04-13,282112.39665130235
2019-04-13,104192.59474609021
2019-04-13,274116.36841432087
2019-04-13,231264.09530081233
2019-04-13,222558.41625460773
2019-04-13,273598.8426007693
2019-04-13,264637.96138468763
2019-04-14,275090.3740476238
2019-04-14,266014.03895091155
2019-04-15,291196.900034748
2019-04-15,261174.4767388897
2019-04-15,246870.45247753683
2019-04-16,256858.52754642686
2019-04-16,274869.38256691926
2019-04-16,234412.49349479767
2019-04-16,236962.2283493724
2019-04-17,243820.79970804186
2019-04-17,207908.34402469336
2019-04-17,252761.56816835093
2019-04-18,212277.42592097947
2019-04-18,251061.1862586524
2019-04-18,267305.795122705
2019-04-18,240462.47078712328
2019-04-18,283542.3174037374
2019-04-18,220789.98201163026
2019-04-19,273825.21363263665
2019-04-19,263502.74112813844
2019-04-19,215679.33503378622
2019-04-19,304215.8859808107
2019-04-19,248725.09428992067
2019-04-20,232450.31955688738
2019-04-20,221858.25610431965
2019-04-21,245599.6394468065
2019-04-22,247451.8625522008
2019-04-22,252052.9105707933
2019-04-22,244044.07687552078
2019-04-22,262664.5062023019
2019-04-22,242247.40334673508
2019-04-23,211300.7176551906
2019-04-23,247012.77008700717
2019-04-23,202650.44693253443
2019-04-24,257075.4126178278
2019-04-24,230413.9953943473
2019-04-24,253267.20709831602
2019-04-24,276281.49963049206
2019-04-24,231025.02609464
2019-04-25,271225.12517024233
2019-04-26,241332.20866627694
2019-04-26,285063.89604131173
2019-04-26,242696.94773603574
2019-04-27,233190.14028986616
2019-04-27,263744.7690079058
2019-04-27,241284.20540752728
2019-04-28,233171.00971741983
2019-04-28,240443.20298592417
2019-04-28,249107.86935633997
2019-04-29,276843.6026248971
2019-04-29,211318.24509080846
2019-04-30,250461.61317900842
2019-05-01,255799.3420823028
2019-05-01,247170.24168905788
2019-05-01,269498.5735778926
2019-05-01,241814.36359405145
2019-05-02,239610.24134550305
2019-05-03,255147.86112948883
2019-05-03,245287.54648824895
2019-05-03,235493.09542361254
2019-05-03,253624.15098094955
2019-05-03,230250.70432488905
2019-05-03,231077.7271488354
2019-05-03,232741.38975390967
2019-05-04,270362.65339255007
2019-05-04,178880.9430695077
2019-05-05,251213.2468844808
2019-05-05,243986.7064732264
2019-05-05,209683.86100445956
2019-05-06,249495.805771942
2019-05-06,252816.31002585258
2019-05-06,255094.05481636996
2019-05-07,190264.70892832297
2019-05-07,270629.0584263107
2019-05-07,228546.53609552514
2019-05-07,257032.62512428546
2019-05-07,258122.74580286766
2019-05-07,225767.3284768361
2019-05-08,256510.46923625295
2019-05-08,235591.4053709748
2019-05-09,201873.7266024588
2019-05-10,266656.1086997775
2019-05-10,227800.37092889714
2019-05-10,226211.40093446086
2019-05-10,235239.9528284875
2019-05-10,248746.00469576972
2019-05-11,242155.8619727799
2019-05-11,254262.60868336537
2019-05-12,216511.48285864876
2019-05-12,228453.54278060727
2019-05-12,240981.3287427913
2019-05-12,281259.0160423961
2019-05-12,241025.01942094677
2019-05-12,265005.7154624546
2019-05-13,244072.3735649083
2019-05-13,233628.0974404706
2019-05-13,238366.78170693314
2019-05-14,239932.87594864433
2019-05-14,255374.18496843672
2019-05-14,270793.49554075307
2019-05-14,375742.33071442257
2019-05-15,267042.8237640571
2019-05-15,224005.47543662824
2019-05-17,235008.66001294134
2019-05-17,228815.2195050686
2019-05-17,249590.162006719
2019-05-18,236122.1024856337
2019-05-18,257896.72892990586
2019-05-18,224681.2359565731
2019-05-18,244161.88965564757
2019-05-18,257038.42840946707
2019-05-19,201995.21468840973
2019-05-19,285733.896335826
2019-05-19,237638.23249162443
2019-05-20,202800.4719156985
2019-05-20,246463.14816075767
2019-05-21,243970.13954868497
2019-05-21,241663.38259777208
2019-05-21,263125.0924477553
2019-05-22,258250.16961776308
2019-05-22,249258.79400969885
2019-05-22,252304.3828681549
2019-05-23,241214.10120046022
2019-05-23,278811.0871740229
2019-05-24,213717.3498220666
2019-05-24,246094.3036735399
2019-05-25,244601.76281299756
2019-05-25,259566.8783105138
2019-05-25,226424.19264072395
2019-05-26,208427.8181412912
2019-05-26,246437.7305111858
2019-05-27,248925.88003359403
2019-05-28,273093.2583781749
2019-05-28,217894.02926272023
2019-05-29,266395.14552355633
2019-05-29,290649.5574697644
2019-05-29,235745.9724387724
2019-05-29,217482.42579935747
2019-05-30,235161.78286175453
2019-05-30,243581.36953664955
2019-05-30,254577.02768936023
2019-05-30,231473.375592461
2019-05-31,274405.2408721688
2019-05-31,221010.62388906072
2019-05-31,208517.16714576594
2019-05-31,265435.4786749683
2019-06-01,179507.579375876
2019-06-01,220917.40462254567
2019-06-01,287353.62258416094
2019-06-02,224759.12894080137
2019-06-02,202584.646986075
2019-06-02,223852.05072426412
2019-06-03,223983.98422760933
2019-06-04,228212.99880706234
2019-06-04,238245.2596431924
2019-06-04,204217.77663264523
2019-06-04,258750.96110473588
2019-06-05,229902.28568745236
2019-06-05,239535.8809280361
2019-06-06,212437.01200488716
2019-06-06,250727.64273991066
2019-06-07,219858.9518237387
2019-06-07,230551.05026987064
2019-06-08,206337.8784562578
2019-06-08,205061.36747195746
2019-06-08,238764.10612905765
2019-06-08,216127.86339585227
2019-06-08,207923.53824991247
2019-06-08,212136.3331594594
2019-06-09,238979.06143434843
2019-06-10,212419.2427759278
2019-06-10,222646.9013679567
2019-06-11,225300.55500574195
2019-06-11,186653.02227979404
2019-06-12,195577.47189252963
2019-06-12,231725.55778495126
2019-06-13,210259.41277694606
2019-06-13,246134.49822560837
2019-06-13,244336.14208501088
2019-06-13,239383.37332710874
2019-06-13,261395.43574625195
2019-06-14,223338.21344513632
2019-06-14,237977.63851807677
2019-06-14,213311.9804680794
2019-06-15,274047.3982573745
2019-06-16,264672.6730487204
2019-06-16,225237.60869035585
2019-06-16,232731.72459810384
2019-06-17,252185.9519872961
2019-06-17,222057.20990371786
2019-06-17,211867.5185840059
2019-06-17,242479.79502013765
2019-06-17,226568.7849216734
2019-06-18,228659.8889929052
2019-06-18,208314.5731386407
2019-06-18,190646.55703273206
2019-06-18,229722.84819758203
2019-06-19,243099.240829884
2019-06-19,220483.86501847918
2019-06-19,253728.59039117733
2019-06-19,210921.67349168911
2019-06-20,203905.9109006816
2019-06-20,223655.39385607737
2019-06-20,223348.1484929742
2019-06-20,240399.37462670446
2019-06-20,209500.7435187203
2019-06-21,252361.88473629797
2019-06-21,264338.3392501651
2019-06-22,224217.11946063317
2019-06-22,249994.20840368638
2019-06-22,203870.0585874948
2019-06-23,246504.4308236383
2019-06-23,245945.52817118925
2019-06-24,242268.74560379758
2019-06-24,224688.7382225941
2019-06-24,165915.02117515937
2019-06-24,212165.45712695742
2019-06-24,212481.67964630795
2019-06-24,205434.90123879045
2019-06-24,227444.86009094134
2019-06-24,216620.7310895753
2019-06-25,208507.75980469957
2019-06-25,203823.9970350436
2019-06-25,210689.74029029542
2019-06-26,247429.98423699857
2019-06-26,211779.49890745012
2019-06-26,214701.22587133455
2019-06-26,215866.04769953506
2019-06-27,231779.8702761884
2019-06-27,234124.98977057065
2019-06-27,164106.86921513677
2019-06-27,245432.70427655216
2019-06-27,253727.36068487508
2019-06-28,203996.26925276662
2019-06-28,205554.0351053033
2019-06-28,215994.93224443457
2019-06-28,209879.91961086792
2019-06-29,229478.53747893212
2019-06-29,186069.49427282272
2019-06-29,202641.4478392652
2019-06-30,255783.94400349815
2019-06-30,206435.60065303964
2019-06-30,249868.5655620585
2019-07-01,207106.76391180273
2019-07-02,163814.64570823484
2019-07-02,212706.58390432413
2019-07-02,197646.65395614292
2019-07-02,190890.6588750052
2019-07-03,204899.14186344008
2019-07-03,209492.66971133585
2019-07-03,214151.83643949238
2019-07-03,223565.05695096005
2019-07-04,208162.71825556713
2019-07-04,172487.31822427275
2019-07-04,190527.09084697618
2019-07-05,258860.96670537244
2019-07-05,214489.82120763455
2019-07-06,247385.74601622994
2019-07-06,227908.6816439837
2019-07-06,204836.04143111498
2019-07-06,206028.14139562234
2019-07-06,199268.39920246307
2019-07-07,165243.90768307
2019-07-08,200360.9450493645
2019-07-08,224213.49105084394
2019-07-08,188007.20010357592
2019-07-08,208239.05998123618
2019-07-08,217031.82091786395
2019-07-08,181806.3912137505
2019-07-08,190973.94271312671
2019-07-09,179641.77019045682
2019-07-09,183556.68786621187
2019-07-09,174247.89432693878
2019-07-10,181991.03077243947
2019-07-10,228389.1136159568
2019-07-10,181690.45941819414
2019-07-10,202529.1843812138
2019-07-11,189942.62492658087
2019-07-11,223577.3187407388
2019-07-13,226223.24593207234
2019-07-13,217281.39964277894
2019-07-13,206122.69106205512
2019-07-13,195378.80926318202
2019-07-14,176162.505916175
2019-07-14,238870.57762244393
2019-07-14,184806.53964494893
2019-07-15,213272.92694065682
2019-07-15,221191.31145246795
2019-07-15,283341.58509284013
2019-07-15,220760.25054631924
2019-07-16,215284.2640667771
2019-07-16,234559.27670763532
2019-07-16,190613.07067146577
2019-07-17,174282.7196544057
2019-07-19,189890.20489110978
2019-07-19,204177.07085068664
2019-07-19,201164.25454170114
2019-07-20,192131.24207450898
2019-07-20,161816.05082045513
2019-07-21,209409.65992258213
2019-07-21,239446.889581644
2019-07-21,209285.02476246006
2019-07-21,212182.71038107027
2019-07-21,211448.90612310203
2019-07-21,207940.93339764798
2019-07-22,218633.3193373619
2019-07-22,207907.4736237133
2019-07-23,193746.4566069345
2019-07-23,184080.2217998249
2019-07-23,195020.5268943865
2019-07-23,206282.5899290133
2019-07-24,193678.34077754052
2019-07-24,206286.7736626286
2019-07-24,208783.00267400834
2019-07-25,216663.58862540364
2019-07-25,225655.89937677962
2019-07-25,201560.14836957716
2019-07-25,173844.46869704677
2019-07-25,193097.9180636162
2019-07-25,200881.25134813198
2019-07-25,163284.6248764582
2019-07-26,227773.29040204964
2019-07-26,202847.55825020932
2019-07-26,207627.05669160569
2019-07-26,227310.52925052532
2019-07-26,187397.14339715306
2019-07-27,211480.8386176806
2019-07-27,197802.7175379613
2019-07-27,196318.2626596816
2019-07-27,184556.15224391242
2019-07-28,233312.06427373056
2019-07-29,192489.99919848857
2019-07-29,213989.28493791405
2019-07-29,81249.92612528063
2019-07-29,223599.77059379572
2019-07-29,221044.22311914118
2019-07-29,201948.68220594607
2019-07-30,195461.1506772415
2019-07-31,208000.00011227131
2019-07-31,245775.81321760578
2019-08-01,139735.2660219303
2019-08-02,190640.54775148255
2019-08-02,156767.65395692195
2019-08-02,261902.44811100807
2019-08-03,170042.39761842674
2019-08-03,166433.6348440449
2019-08-04,174790.6974189454
2019-08-06,152316.5770944442
2019-08-07,195583.60872255935
2019-08-08,139117.12977602798
2019-08-08,185795.29025656683
2019-08-08,168469.28294930857
2019-08-08,151581.50212385092
2019-08-08,179047.6674119739
2019-08-09,143860.97826587045
2019-08-09,175794.2764343927
2019-08-10,146542.46184376892
2019-08-10,184225.44168635661
2019-08-10,156512.85332739248
2019-08-10,165980.11965941382
2019-08-10,180878.98775886325
2019-08-10,159549.1577631553
2019-08-11,173840.72000663396
2019-08-11,144723.38997510294
2019-08-12,187617.51207192312
2019-08-12,210298.2761110154
2019-08-12,230844.17735819923
2019-08-12,176823.36293332878
2019-08-12,190764.08281594372
2019-08-13,139387.4865418502
2019-08-13,205054.68652611176
2019-08-14,190524.57009448213
2019-08-15,165321.33110097534
2019-08-16,199743.61600578018
2019-08-16,169910.47846709317
2019-08-17,165839.49633970886
2019-08-17,184506.69850854983
2019-08-17,153732.91000339363
2019-08-18,195432.49528799896
2019-08-18,153880.20376146314
2019-08-19,153998.90420353628
2019-08-20,156806.2042318333
2019-08-20,190190.00075032245
2019-08-20,162664.49276960586
2019-08-20,148040.08431265663
2019-08-20,162886.40000128403
2019-08-21,174359.15258639026
2019-08-21,151380.55032671228
2019-08-21,151966.37781931314
2019-08-21,217225.9266819917
2019-08-21,157788.69192372228
2019-08-22,168539.15262453986
2019-08-22,167655.2599840143
2019-08-23,166572.86384459116
2019-08-24,187426.93479938206
2019-08-24,193962.859009441
2019-08-24,168880.91136936817
2019-08-26,150270.434268153
2019-08-26,200488.80455697805
2019-08-27,173093.17817606634
2019-08-27,209606.43629714337
2019-08-27,130088.28204869674
2019-08-27,178908.0644256664
2019-08-27,213372.12667752415
2019-08-27,167934.71729123683
2019-08-28,170490.13153330729
2019-08-28,180910.23383180678
2019-08-28,163824.08362230085
2019-08-28,168758.56135894533
2019-08-28,168243.69811617193
2019-08-28,162451.58531147253
2019-08-28,199577.1310040112
2019-08-29,184221.5606459287
2019-08-29,180012.56464206605
2019-08-29,191171.42013780234
2019-08-30,169712.88333593067
2019-08-30,159515.923632942
2019-08-30,162947.51390770884
2019-08-31,175035.66082209218
2019-08-31,153815.76583254195
2019-08-31,164994.77966826648
2019-09-01,146376.3969733494
2019-09-02,199189.85440735836
2019-09-02,101222.43101209975
2019-09-02,153106.33538266542
2019-09-03,191212.60566707348
2019-09-03,159135.61909342717
2019-09-03,171767.07927919994
2019-09-03,158695.25611277344
2019-09-04,143352.0621864485
2019-09-04,111860.41112059982
2019-09-04,160807.84355150413
2019-09-04,141186.59771873025
2019-09-05,140692.021687472
2019-09-06,146718.98469119583
2019-09-06,191595.95794324795
2019-09-06,204795.48065585754
2019-09-08,161042.8885613461
2019-09-08,147403.38533254352
2019-09-09,133154.20146175387
2019-09-09,166069.53304169947
2019-09-09,192356.84181208097
2019-09-09,151751.92207027494
2019-09-10,109118.8089957136
2019-09-10,170099.72324708855
2019-09-10,176406.72403977907
2019-09-10,124981.81700306114
2019-09-10,160228.41348403713
2019-09-10,165723.25013350006
2019-09-11,155236.5837705993
2019-09-11,140883.311429071
2019-09-11,177017.4742820492
2019-09-12,148631.13489140442
2019-09-12,126995.00655677944
2019-09-13,115709.24009738446
2019-09-13,181915.72021076427
2019-09-13,169032.00934020046
2019-09-13,158458.20075336145
2019-09-14,147893.23707376202
2019-09-14,146118.76152671553
2019-09-15,135183.99684194586
2019-09-15,148069.61691958038
2019-09-15,114296.9855083746
2019-09-15,141977.4567414078
2019-09-16,150479.9794837562
2019-09-16,168896.33075458647
2019-09-17,155900.2005433108
2019-09-17,172597.19208828927
2019-09-17,183681.43191304666
2019-09-17,177862.13168726012
2019-09-17,166108.9267583492
2019-09-17,156935.98339439376
2019-09-18,137082.9696425069
2019-09-18,171497.6108383644
2019-09-20,190293.67745520867
2019-09-20,163540.85060378644
2019-09-20,195043.91277930053
2019-09-20,126187.29564955641
2019-09-20,133615.46211518726
2019-09-21,173802.75996574335
2019-09-21,161984.5340138431
2019-09-21,182974.37334221424
2019-09-22,156389.2969962433
2019-09-22,139339.22136021144
2019-09-23,152426.86496667724
2019-09-23,126045.0503923034
2019-09-23,134126.91634883737
2019-09-23,176147.60976913827
2019-09-23,174154.47810017026
2019-09-24,163958.8155068996
2019-09-24,122277.1793915687
2019-09-24,149530.6583005203
2019-09-24,132198.73203757708
2019-09-25,180229.39488653338
2019-09-25,145024.28713952604
2019-09-25,134983.7755951471
2019-09-25,157294.65311320656
2019-09-26,143895.64067408585
2019-09-26,186373.60801485222
2019-09-26,142002.51186009427
2019-09-26,128714.16462628546
2019-09-26,170460.68924344162
